   97.1739655       59.6581306    
   97.2778931       59.7081985    
   97.3818207       59.7582550    
   97.4857483       59.8083000    
   97.5896759       59.8583336    
   97.6936035       59.9083557    
   97.7975311       59.9583664    
   97.9014587       60.0083656    
   98.0053864       60.0583534    
   98.1093140       60.1083298    
   98.2132416       60.1582947    
   98.3171692       60.2082481    
   98.4210968       60.2581902    
   98.5250244       60.3081207    
   98.6289520       60.3580399    
   98.7328796       60.4079475    
   98.8368073       60.4578438    
   98.9407349       60.5077286    
   99.0446625       60.5576019    
   99.1485901       60.6074638    
   99.2525177       60.6573143    
   99.3564453       60.7071533    
   99.4603729       60.7569809    
   99.5643005       60.8067970    
   99.6682281       60.8566017    
   99.7721558       60.9063950    
   99.8760834       60.9561768    
   99.9800110       61.0059471    
   100.083939       61.0557060    
   100.187866       61.1054535    
   100.291794       61.1551895    
   100.395721       61.2049141    
   100.499649       61.2546272    
   100.603577       61.3043289    
   100.707504       61.3540192    
   100.811432       61.4036980    
   100.915359       61.4533653    
   101.019287       61.5030212    
   101.123215       61.5526657    
   101.227142       61.6022987    
   101.331070       61.6519203    
   101.434998       61.7015305    
   101.538925       61.7511292    
   101.642853       61.8007164    
   101.746780       61.8502922    
   101.850708       61.8998566    
   101.954636       61.9494095    
   102.058563       61.9989510    
   102.162491       62.0484810    
   102.266418       62.0979996    
   102.370346       62.1475067    
   102.474274       62.1970024    
   102.578201       62.2464867    
   102.682129       62.2959595    
   102.786057       62.3454208    
   102.889984       62.3948708    
   102.993912       62.4443092    
   103.097839       62.4937363    
   103.201767       62.5431519    
   103.305695       62.5925560    
   103.409622       62.6419487    
   103.513550       62.6913300    
   103.617477       62.7406998    
   103.721405       62.7900581    
   103.825333       62.8394051    
   103.929260       62.8887405    
   104.033188       62.9380646    
   104.137115       62.9873772    
